"Date","Price","Open","High","Low","Vol.","Change %"
"22/07/2018","48.83","48.83","48.83","48.83","","-0.44%"
"15/07/2018","49.05","49.05","49.05","49.05","","1.59%"
"08/07/2018","48.28","48.28","48.28","48.28","","-3.70%"
"01/07/2018","50.13","50.13","50.13","50.13","","-2.02%"
"24/06/2018","51.17","51.17","51.17","51.17","","-3.50%"
"17/06/2018","53.03","53.03","53.03","53.03","","-0.10%"
"10/06/2018","53.08","53.08","53.08","53.08","","-10.90%"
"03/06/2018","59.57","59.57","59.57","59.57","","4.63%"
"27/05/2018","56.94","56.94","56.94","56.94","","5.26%"
"20/05/2018","54.10","54.09","54.09","54.09","","1.57%"
"13/05/2018","53.26","53.26","53.26","53.26","","13.18%"
"06/05/2018","47.06","47.06","47.06","47.06","","-4.81%"
"29/04/2018","49.43","49.43","49.43","49.43","","-3.58%"
"22/04/2018","51.27","51.27","51.27","51.27","","-2.73%"
"15/04/2018","52.71","52.71","52.71","52.71","","3.06%"
"08/04/2018","51.14","51.14","51.14","51.14","","-8.79%"
"01/04/2018","56.07","56.07","56.07","56.07","","-4.22%"
"25/03/2018","58.54","58.54","58.54","58.54","","4.22%"
"18/03/2018","56.17","56.17","56.17","56.17","","-4.81%"
"11/03/2018","59.01","59.01","59.01","59.01","","0.07%"
"04/03/2018","58.97","58.97","58.97","58.97","","-9.70%"
"25/02/2018","65.30","65.30","65.30","65.30","","1.09%"
"18/02/2018","64.60","64.60","64.60","64.60","","2.49%"
"11/02/2018","63.03","63.03","63.03","63.03","","-7.10%"
"04/02/2018","67.85","67.85","67.85","67.85","","12.46%"
"28/01/2018","60.33","60.33","60.33","60.33","","8.44%"
"21/01/2018","55.63","55.63","55.63","55.63","","14.60%"
"14/01/2018","48.55","48.55","48.55","48.55","","1.98%"
"07/01/2018","47.61","47.61","47.61","47.61","","3.34%"
"31/12/2017","46.07","46.07","46.07","46.07","","-1.13%"
"24/12/2017","46.60","46.60","46.60","46.60","","-7.51%"
"17/12/2017","50.38","50.38","50.38","50.38","","8.50%"
"10/12/2017","46.43","46.43","46.43","46.43","","-2.23%"
"03/12/2017","47.49","47.49","47.49","47.49","","-5.34%"
"26/11/2017","50.17","50.17","50.17","50.17","","8.69%"
"19/11/2017","46.16","46.16","46.16","46.16","","-5.96%"
"12/11/2017","49.09","49.09","49.09","49.09","","3.80%"
"05/11/2017","47.29","47.29","47.29","47.29","","3.18%"
"29/10/2017","45.83","45.83","45.83","45.83","","-16.17%"
"22/10/2017","54.67","54.67","54.67","54.67","","1.28%"
"15/10/2017","53.98","53.98","53.98","53.98","","6.16%"
"08/10/2017","50.85","50.85","50.85","50.85","","-7.51%"
"01/10/2017","54.98","54.98","54.98","54.98","","3.98%"
"24/09/2017","52.88","52.88","52.88","52.88","","4.67%"
"17/09/2017","50.52","50.52","50.52","50.52","","-0.23%"
"10/09/2017","50.63","50.63","50.63","50.63","","-6.25%"
"03/09/2017","54.01","54.01","54.01","54.01","","9.25%"
"27/08/2017","49.44","49.44","49.44","49.44","","-2.21%"
"20/08/2017","50.56","50.56","50.56","50.56","","0.79%"
"13/08/2017","50.16","50.16","50.16","50.16","","-3.66%"
"06/08/2017","52.06","52.06","52.06","52.06","","10.11%"
"30/07/2017","47.28","47.28","47.28","47.28","","-2.57%"
"23/07/2017","48.53","48.53","48.53","48.53","","2.27%"
"16/07/2017","47.45","47.45","47.45","47.45","","-7.01%"
"09/07/2017","51.03","51.03","51.03","51.03","","-8.48%"
"02/07/2017","55.76","55.76","55.76","55.76","","0.97%"
"25/06/2017","55.22","55.22","55.22","55.22","","7.94%"
"18/06/2017","51.16","51.16","51.16","51.16","","-0.63%"
"11/06/2017","51.48","51.48","51.48","51.48","","-2.04%"
"04/06/2017","52.56","52.56","52.56","52.56","","-2.19%"
"28/05/2017","53.74","53.74","53.74","53.74","","-0.59%"
"21/05/2017","54.05","54.05","54.05","54.05","","-6.52%"
"14/05/2017","57.82","57.82","57.82","57.82","","3.79%"
"07/05/2017","55.71","55.71","55.71","55.71","","-5.13%"
"30/04/2017","58.72","58.72","58.72","58.72","","-2.44%"
"23/04/2017","60.19","60.19","60.19","60.19","","-21.98%"
"16/04/2017","77.15","77.15","77.15","77.15","","3.58%"
"09/04/2017","74.48","74.48","74.48","74.48","","8.48%"
"02/04/2017","68.66","68.66","68.66","68.66","","13.12%"
"26/03/2017","60.70","60.70","60.70","60.70","","-5.82%"
"19/03/2017","64.45","64.45","64.45","64.45","","6.14%"
"12/03/2017","60.72","60.72","60.72","60.72","","-10.31%"
"05/03/2017","67.70","67.70","67.70","67.70","","2.91%"
"26/02/2017","65.79","65.79","65.79","65.79","","-5.81%"
"19/02/2017","69.85","69.85","69.85","69.85","","0.09%"
"12/02/2017","69.78","69.78","69.78","69.78","","0.22%"
"05/02/2017","69.63","69.63","69.63","69.63","","3.32%"
